250,0.51207039
251,0.51170872
252,0.51113257
253,0.50965434
254,0.50873228
255,0.50868522
256,0.50758385
257,0.50615416
258,0.50565528
259,0.50472191
260,0.50386607
261,0.50385594
262,0.50373895
263,0.50345325
264,0.50292315
265,0.50212278
266,0.50145815
267,0.50161909
268,0.50182584
269,0.50117083
270,0.50100021
271,0.50132719
272,0.50132216
273,0.50123426
274,0.50061625
275,0.50027643
276,0.50050664
277,0.50080665
278,0.50067778
279,0.50033323
280,0.49985773
281,0.49911206
282,0.49952374
283,0.49971211
284,0.49929092
285,0.49904812
286,0.49977487
287,0.49939443
288,0.49951711
289,0.49978935
290,0.4996642
291,0.49955387
292,0.49989584
293,0.50077654
294,0.49972854
295,0.49991643
296,0.50076747
297,0.50041872
298,0.50051863
299,0.50064031
300,0.50025437
301,0.50038655
302,0.50035149
303,0.50118864
304,0.500769
305,0.50068861
306,0.50040518
307,0.50085174
308,0.50072618
309,0.50106176
310,0.5003875
311,0.49980099
312,0.50038727
313,0.50010726
314,0.49974157
315,0.49983408
316,0.49970829
317,0.49917829
318,0.49838819
319,0.4983526
320,0.49875398
321,0.49974532
322,0.49834482
323,0.49798918
324,0.49897022
325,0.49748781
326,0.49733848
327,0.49743039
328,0.49751632
329,0.49600938
330,0.49665064
331,0.49664909
332,0.49584261
333,0.49575039
334,0.49558468
335,0.49567786
336,0.49511676
337,0.49447627
338,0.4949636
339,0.49444148
340,0.49413212
341,0.49433081
342,0.49513873
343,0.49464005
344,0.49449096
345,0.49374142
346,0.49366438
347,0.49433752
348,0.49464462
349,0.49408794
350,0.49470927
351,0.49437841
352,0.49442574
353,0.49390851
354,0.49367417
355,0.49347489
356,0.49369233
357,0.49398275
358,0.49372331
359,0.49353397
360,0.49363446
361,0.493323
362,0.49315515
363,0.49307554
364,0.49321162
365,0.49276338
366,0.49292676
367,0.49325317
368,0.49291523
369,0.49278678
370,0.49287576
371,0.49371149
372,0.49244496
373,0.49265714
374,0.4934527
375,0.4925558
376,0.49309761
377,0.49254979
378,0.49385239
379,0.49376494
380,0.49353491
381,0.49354555
382,0.49357785
383,0.49383772
384,0.4936111
385,0.49341612
386,0.4933439
387,0.49344399
388,0.49330667
389,0.49309843
390,0.49310383
391,0.49314559
392,0.49285883
393,0.49276416
394,0.49263399
395,0.49236001
396,0.49261058
397,0.49254896
398,0.49241076
399,0.49246064
400,0.49248542
401,0.49250078
402,0.4932108
403,0.49269723
404,0.49273833
405,0.49295131
406,0.49302348
407,0.49303093
408,0.49273881
409,0.49276258
